signal_id,stage,entry_geometry_mode,timestamp,side,regime,reason,equity,peak_equity,drawdown_pct,daily_realized_pnl,expected_reward_bps,expected_cost_bps,expected_net_edge_bps
SIG-BT-00000124,initial_risk,reanchor_to_actual_entry,1704388140000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,31.316642,19.000000,12.316642
SIG-BT-00000125,initial_risk,reanchor_to_actual_entry,1704388380000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,32.907103,19.000000,13.907103
SIG-BT-00000126,initial_risk,reanchor_to_actual_entry,1704388920000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,33.374777,19.000000,14.374777
SIG-BT-00000127,initial_risk,reanchor_to_actual_entry,1704396780000,long,bullish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,30.885918,19.000000,11.885918
SIG-BT-00000128,initial_risk,reanchor_to_actual_entry,1704396840000,long,bullish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,31.739430,19.000000,12.739430
SIG-BT-00000129,initial_risk,reanchor_to_actual_entry,1704396900000,long,bullish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,32.263840,19.000000,13.263840
SIG-BT-00000130,initial_risk,reanchor_to_actual_entry,1704397140000,long,bullish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,30.268770,19.000000,11.268770
SIG-BT-00000131,initial_risk,reanchor_to_actual_entry,1704405720000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,32.443312,19.000000,13.443312
SIG-BT-00000132,initial_risk,reanchor_to_actual_entry,1704406080000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,31.768566,19.000000,12.768566
SIG-BT-00000133,initial_risk,reanchor_to_actual_entry,1704406140000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,31.522354,19.000000,12.522354
SIG-BT-00000134,initial_risk,reanchor_to_actual_entry,1704406200000,short,bearish,daily_loss_limit_reached,4048.739993,5015.612326,19.277254,-228.238050,31.768753,19.000000,12.768753
